,PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked,Title,LastNameNum,TicketSibling,isParent,isEnfant,AgeBin,FareBin,IsAlone,FamilySize,Servant,parentSurvived,childrenSurvived,parentDied,childrenDied,SiblingDied,SiblingSurvived
train,740,0.0,3,1,0.022636409798708873,0,0,500,-0.9163224516047415,2,4,557,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,741,1.0,1,1,0.022636409798708873,0,0,105,0.4603627474770249,2,4,322,1,0.0,0.0,1,3,1,1,0,0,0,0,0,0,0
train,742,0.0,1,1,0.4734932113584663,1,0,117,1.5037461581190141,2,4,135,3,0.0,0.0,2,4,0,3,0,0,0,0,0,0,0
train,743,1.0,1,0,-0.6536487925409272,2,2,823,2.8198031713394576,0,3,693,7,,,1,4,0,7,0,0,0,0,0,0,0
train,744,0.0,3,1,-0.42822039176104854,1,0,654,-0.1956744549476333,2,4,512,2,0.0,0.0,1,2,0,2,0,0,0,0,0,0,0
train,745,1.0,3,1,0.09777921005866845,0,0,904,-0.9127086512392576,2,4,771,1,0.0,0.0,2,1,1,1,0,0,0,0,0,0,0
train,746,0.0,1,1,3.028348420197092,1,1,927,1.3896291702961734,2,4,180,2,1.0,0.0,3,4,0,3,0,0,0,0,0,0,0
train,747,0.0,3,1,-1.029362793840725,1,1,752,0.04392991588722488,2,4,1,3,1.0,0.0,1,2,0,3,0,0,0,0,0,0,0
train,748,1.0,2,0,0.022636409798708873,0,0,219,-0.4162482943735053,2,3,732,1,0.0,0.0,1,2,1,1,0,0,0,0,0,0,0
train,749,0.0,1,1,-0.8039343930608464,1,0,44,1.074427242873678,2,4,493,2,0.0,0.0,1,4,0,2,0,0,0,0,0,0,0
train,750,0.0,3,1,0.09777921005866845,0,0,394,-0.9345460513600208,1,4,165,1,0.0,0.0,2,0,1,1,0,0,0,0,0,0,0
train,751,1.0,2,0,-1.93107639696024,1,1,317,0.17813153584536418,2,3,834,3,0.0,1.0,0,3,0,3,0,0,0,0,0,0,1
train,752,1.0,3,1,-1.780790796440321,0,1,668,-0.45839683885560595,2,2,536,2,0.0,1.0,1,2,0,2,0,1,0,0,0,0,0
train,753,0.0,3,1,0.2480648105785876,0,0,430,-0.7334904678356013,2,4,813,1,0.0,0.0,2,1,1,1,0,0,0,0,0,0,0
train,754,0.0,3,1,-0.5033631920210081,0,0,486,-0.9163224516047415,2,4,385,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,755,1.0,2,0,1.3752068144779812,1,2,137,1.293677142014165,2,5,335,5,1.0,0.0,2,4,0,5,0,0,0,0,0,0,0
train,756,1.0,2,1,-2.1813019218259053,1,1,220,-0.304007156479428,2,2,307,2,0.0,1.0,0,2,0,3,0,1,0,0,0,0,0
train,757,0.0,3,1,-0.12764919072121025,0,0,551,-0.9287889827748592,2,4,128,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,758,0.0,2,1,-0.8790771933208059,0,0,322,-0.5412218046655712,2,4,47,1,0.0,0.0,1,2,1,1,0,0,0,0,0,0,0
train,759,0.0,3,1,0.32320761083854715,0,0,583,-0.8973710928725647,2,4,787,1,0.0,0.0,2,1,1,1,0,0,0,0,0,0,0
train,760,1.0,1,0,0.2480648105785876,0,0,0,1.6046358074792748,2,5,686,3,0.0,0.0,2,4,0,3,0,0,0,0,0,0,0
train,761,0.0,3,1,-0.6536487925409272,0,0,576,-0.304007156479428,2,4,271,2,0.0,0.0,1,2,0,2,0,0,0,0,0,0,0
train,762,0.0,3,1,0.8492072126582642,0,0,885,-1.0162688155091697,2,4,573,1,0.0,0.0,2,0,1,1,0,0,0,0,0,0,0
train,763,1.0,3,1,-0.7287915928008868,0,0,256,-1.0022163539847027,0,4,52,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,764,1.0,1,0,0.4734932113584663,1,2,42,1.9620950176886103,2,5,131,4,1.0,0.0,2,4,0,4,0,0,1,0,0,0,0
train,765,0.0,3,1,-1.029362793840725,0,0,450,-0.9313998219224265,2,4,232,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,766,1.0,1,0,1.6006352152578598,1,0,91,1.4913622349883702,2,5,345,3,0.0,0.0,2,4,0,3,0,0,0,0,0,0,0
train,767,0.0,1,1,0.022636409798708873,0,0,24,0.7578643134551349,0,1,101,1,0.0,0.0,1,3,1,1,0,0,0,0,0,0,0
train,768,0.0,3,0,0.06020780992868866,0,0,596,-0.9345460513600208,1,3,486,1,0.0,0.0,2,0,1,1,0,0,0,0,0,0,0
train,769,0.0,3,1,-0.35307759150108897,1,0,645,0.22974484480448726,1,4,538,3,0.0,0.0,1,3,0,3,0,0,0,0,0,0,0
train,770,0.0,3,1,0.17292201031862803,0,0,700,-0.8599352961175695,2,4,298,1,0.0,0.0,2,1,1,1,0,0,0,0,0,0,0
train,771,0.0,3,1,-0.42822039176104854,0,0,431,-0.7334904678356013,2,4,447,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,772,0.0,3,1,1.3752068144779812,0,0,555,-0.9214914200619991,2,4,375,1,0.0,0.0,2,0,1,1,0,0,0,0,0,0,0
train,773,0.0,2,0,2.051492016817617,0,0,843,-0.6331710965388939,2,5,473,2,0.0,0.0,2,1,0,2,0,0,0,0,0,0,0
train,774,0.0,3,1,0.022636409798708873,0,0,268,-1.0027793180077396,0,4,234,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,775,1.0,2,0,1.8260636160377386,1,3,319,0.17813153584536418,2,5,343,2,1.0,0.0,2,3,0,5,0,0,0,0,0,0,0
train,776,0.0,3,1,-0.8790771933208059,0,0,454,-0.9345460513600208,2,4,551,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,777,0.0,3,1,0.022636409798708873,0,0,660,-0.9345460513600208,1,4,793,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,778,1.0,3,0,-1.8559335967002804,0,0,592,-0.45839683885560595,2,3,236,2,0.0,1.0,0,2,0,2,0,0,0,0,0,0,0
train,779,0.0,3,1,0.022636409798708873,0,0,620,-0.9361225386475892,1,4,407,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,780,1.0,1,0,0.9994928131781833,0,1,186,2.5822681706774966,2,5,674,4,1.0,0.0,2,4,0,4,0,0,0,0,0,0,0
train,781,1.0,3,0,-1.2547911946206038,0,0,281,-1.0022163539847027,0,3,41,1,0.0,1.0,1,0,1,1,0,0,0,0,0,0,0
train,782,1.0,1,0,-0.9542199935807656,1,0,112,1.151188560149584,2,5,207,2,0.0,0.0,1,4,0,2,0,0,0,0,0,0,0
train,783,0.0,1,1,-0.0525063904612507,0,0,36,0.4603627474770249,2,4,461,1,0.0,0.0,1,3,1,1,0,0,0,0,0,0,0
train,784,0.0,3,1,0.3983504110985067,1,2,922,0.19861669463194687,2,4,383,4,1.0,0.0,2,3,0,4,0,0,0,0,1,0,0
train,785,0.0,3,1,-0.35307759150108897,0,0,880,-1.026495343233343,2,4,14,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,786,0.0,3,1,-0.35307759150108897,0,0,650,-0.9994325698551931,2,4,314,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,787,1.0,3,0,-0.8790771933208059,0,0,327,-0.9670571592578094,2,3,737,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,788,0.0,3,1,-1.6305051959204018,4,1,658,0.4287889396079731,1,2,664,6,0.0,1.0,1,3,0,6,0,0,0,1,0,4,0
train,789,1.0,3,1,-2.156504797740119,1,2,749,0.060667872609379725,2,2,199,4,0.0,1.0,0,2,0,4,0,0,0,1,0,0,1
train,790,0.0,1,1,1.224921213958062,0,0,809,1.5085692015391194,0,4,300,2,0.0,0.0,2,4,0,2,0,0,0,0,0,0,0
train,791,0.0,3,1,0.022636409798708873,0,0,84,-0.9345460513600208,1,4,398,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,792,0.0,2,1,-1.029362793840725,0,0,181,0.3080170928776245,2,4,273,2,0.0,0.0,1,3,0,2,0,0,0,0,0,0,0
train,793,0.0,3,0,-1.4802195954004824,8,2,777,1.367194283978788,2,3,700,11,0.0,1.0,1,4,0,11,0,0,0,1,0,4,0
train,794,0.0,1,1,0.022636409798708873,0,0,816,0.48484052147943757,0,4,356,1,0.0,0.0,1,3,1,1,0,0,0,0,0,0,0
train,795,0.0,3,1,-0.35307759150108897,0,0,485,-0.9163224516047415,2,4,193,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,796,0.0,2,1,0.698921612138345,0,0,303,-0.4162482943735053,2,4,602,1,0.0,0.0,2,2,1,1,0,0,0,0,0,0,0
train,797,1.0,1,0,1.4503496147379407,0,0,110,0.3051216323894406,2,1,432,1,0.0,0.0,2,3,1,1,0,0,0,0,0,0,0
train,798,1.0,3,0,0.09777921005866845,0,0,526,-0.8227831137762994,2,5,600,1,0.0,0.0,2,1,1,1,0,0,0,0,0,0,0
train,799,0.0,3,1,0.022636409798708873,0,0,279,-1.0022163539847027,0,4,360,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,800,0.0,3,0,0.022636409798708873,1,1,424,0.22974484480448726,2,5,811,3,1.0,0.0,1,3,0,3,0,0,0,0,1,0,0
train,801,0.0,2,1,0.32320761083854715,0,0,218,-0.4162482943735053,2,4,647,2,0.0,0.0,2,2,0,2,0,0,0,0,0,0,0
train,802,1.0,2,0,0.09777921005866845,1,1,760,0.3181807839015992,2,5,162,3,1.0,0.0,2,3,0,3,0,0,1,0,0,0,0
train,803,1.0,1,1,-1.405076795140523,1,2,42,1.9620950176886103,2,2,131,4,0.0,1.0,1,4,0,4,0,1,0,0,0,0,0
train,804,1.0,3,1,-2.200087621890895,0,1,232,-0.8419209477176692,0,2,788,2,0.0,1.0,0,1,0,2,0,0,0,0,0,0,0
train,805,1.0,3,1,-0.20279199098116985,0,0,464,-1.0368175964773627,2,4,326,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,806,0.0,3,1,0.09777921005866845,0,0,439,-0.9313998219224265,2,4,380,1,0.0,0.0,2,0,1,1,0,0,0,0,0,0,0
train,807,0.0,1,1,0.698921612138345,0,0,15,0.6848820389464957,2,4,24,1,0.0,0.0,2,3,1,1,0,0,0,0,0,0,0
train,808,0.0,3,0,-0.8790771933208059,0,0,462,-0.9313998219224265,2,3,640,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,809,0.0,2,1,0.698921612138345,0,0,204,-0.4162482943735053,2,4,520,1,0.0,0.0,2,2,1,1,0,0,0,0,0,0,0
train,810,1.0,1,0,0.2480648105785876,1,0,66,1.074427242873678,2,5,138,2,0.0,0.0,2,4,0,2,0,0,0,0,0,0,0
train,811,0.0,3,1,-0.2779347912411294,0,0,467,-0.9173518272351707,2,4,12,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,812,0.0,3,1,0.698921612138345,0,0,713,0.22974484480448726,2,4,442,3,0.0,0.0,2,3,0,3,0,0,0,0,0,0,0
train,813,0.0,2,1,0.3983504110985067,0,0,302,-0.6331710965388939,2,4,742,1,0.0,0.0,2,1,1,1,0,0,0,0,0,0,0
train,814,0.0,3,0,-1.780790796440321,4,2,458,0.5048100013229886,2,3,21,7,0.0,1.0,1,3,0,7,0,0,0,1,0,5,0
train,815,0.0,3,1,0.06020780992868866,0,0,587,-0.8973710928725647,2,4,795,1,0.0,0.0,2,1,1,1,0,0,0,0,0,0,0
train,816,0.0,1,1,0.698921612138345,0,0,19,0.6848820389464957,2,4,265,2,0.0,0.0,2,3,0,2,0,0,0,0,0,0,0
train,817,0.0,3,0,-0.5033631920210081,0,0,915,-0.9127086512392576,2,3,330,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,818,0.0,2,1,0.09777921005866845,1,1,840,0.6850039154011666,0,4,484,3,1.0,0.0,2,3,0,3,0,0,1,0,0,0,0
train,819,0.0,3,1,0.9994928131781833,0,0,743,-1.1119124246394418,2,4,347,1,0.0,0.0,2,0,1,1,0,0,0,0,0,0,0
train,820,0.0,3,1,-1.4802195954004824,3,2,463,0.383009489470084,2,2,739,6,0.0,1.0,1,3,0,6,0,0,0,1,0,4,0
train,821,1.0,1,0,1.6757780155178195,1,1,85,1.6895048010660176,2,5,323,4,1.0,0.0,2,4,0,4,0,0,0,0,0,0,0
train,822,1.0,3,1,-0.20279199098116985,0,0,361,-0.82515440515439,2,4,466,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,823,0.0,1,1,0.6237788118783855,0,0,124,0.6848820389464957,2,4,660,1,0.0,0.0,2,3,1,1,0,0,0,0,0,0,0
train,824,1.0,3,0,-0.20279199098116985,0,1,668,-0.45839683885560595,2,5,536,2,1.0,0.0,1,2,0,2,0,0,1,0,0,0,0
train,825,0.0,3,1,-2.081361997480159,4,1,334,0.7602383782468691,2,2,609,7,0.0,1.0,0,3,0,7,0,0,0,1,0,3,0
train,826,0.0,3,1,0.022636409798708873,0,0,615,-1.0402799310950683,1,4,252,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,827,0.0,3,1,-0.5033631920210081,0,0,103,1.1415603065113535,2,4,423,8,0.0,0.0,1,4,0,8,0,0,0,0,0,0,0
train,828,1.0,2,1,-2.156504797740119,0,2,840,0.6850039154011666,0,2,484,3,0.0,1.0,0,3,0,3,0,0,0,1,0,0,0
train,829,1.0,3,1,0.022636409798708873,0,0,609,-0.9345460513600208,1,4,501,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,831,1.0,3,0,-1.1045055941006847,1,0,252,-0.30727043636618656,0,5,859,2,0.0,0.0,1,2,0,2,0,0,0,0,0,0,0
train,832,1.0,2,1,-2.169279073784312,1,1,320,-0.03679533334104121,2,2,666,3,0.0,1.0,0,2,0,3,0,1,0,0,0,0,2
train,833,0.0,3,1,0.022636409798708873,0,0,265,-1.0022163539847027,0,4,694,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,834,0.0,3,1,-0.5033631920210081,0,0,472,-0.9214914200619991,2,4,40,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,835,0.0,3,1,-0.8790771933208059,0,0,138,-0.867321476911461,2,4,17,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,836,1.0,1,0,0.698921612138345,1,1,831,1.56169545197832,0,3,163,3,,,2,4,0,3,0,0,0,0,0,0,0
train,837,0.0,3,1,-0.6536487925409272,0,0,360,-0.82515440515439,2,4,615,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,838,0.0,3,1,0.022636409798708873,0,0,666,-0.8973710928725647,2,4,734,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,839,1.0,3,1,0.17292201031862803,0,0,103,1.1415603065113535,2,4,145,8,0.0,0.0,2,4,0,8,0,0,0,0,0,0,0
train,840,1.0,1,1,0.022636409798708873,0,0,78,0.4496389741206085,0,4,490,1,0.0,0.0,1,3,1,1,0,0,0,0,0,0,0
train,841,0.0,3,1,-0.7287915928008868,0,0,887,-0.9127086512392576,2,4,13,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,842,0.0,2,1,-1.029362793840725,0,0,843,-0.6331710965388939,2,4,546,2,0.0,0.0,1,1,0,2,0,0,0,0,0,0,0
train,843,1.0,1,0,0.022636409798708873,0,0,61,0.4953737093074602,0,3,716,2,0.0,0.0,1,3,0,2,0,0,0,0,0,0,0
train,844,0.0,3,1,0.36077901096852694,0,0,277,-1.1137642347636776,0,4,438,1,0.0,0.0,2,0,1,1,0,0,0,0,0,0,0
train,845,0.0,3,1,-0.9542199935807656,0,0,353,-0.82515440515439,2,4,181,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,846,0.0,3,1,0.9243500129182237,0,0,771,-0.9600443589040861,2,4,0,1,0.0,0.0,2,0,1,1,0,0,0,0,0,0,0
train,847,0.0,3,1,-1.4802195954004824,8,2,777,1.367194283978788,2,4,700,11,1.0,0.0,1,4,0,11,0,0,0,0,1,0,0
train,848,0.0,3,1,0.3983504110985067,0,0,495,-0.9163224516047415,0,4,491,1,0.0,0.0,2,1,1,1,0,0,0,0,0,0,0
train,849,0.0,2,1,-0.12764919072121025,0,1,206,0.5622276728737409,2,6,315,3,,,1,3,0,3,0,0,0,0,0,0,0
train,850,1.0,1,0,0.5486360116184259,1,0,107,1.6369773212795466,0,5,288,2,0.0,0.0,2,4,0,2,0,0,0,0,0,0,0
train,851,0.0,3,1,-1.93107639696024,4,2,458,0.5048100013229886,2,2,21,7,0.0,1.0,0,3,0,7,0,0,0,1,0,5,0
train,852,0.0,3,1,3.3289196212369303,0,0,436,-0.9313998219224265,2,4,779,1,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0
train,853,0.0,3,0,-1.555362395660442,1,1,272,-0.25218396754389893,0,3,90,3,0.0,1.0,1,2,0,3,0,0,0,1,0,1,0
train,854,1.0,1,0,-1.029362793840725,0,1,808,0.7524186101915472,2,3,455,2,,,1,3,0,2,0,0,0,0,0,0,0
train,855,0.0,2,0,1.074635613438143,1,0,190,0.3080170928776245,2,5,131,2,0.0,0.0,2,3,0,2,0,0,0,0,0,0,0
train,856,1.0,3,0,-0.8790771933208059,0,1,665,-0.7493576864765705,2,5,9,2,1.0,0.0,1,1,0,2,0,0,0,0,0,0,0
train,857,1.0,1,0,1.1497784136981024,1,1,625,2.309896491925293,2,5,841,4,1.0,0.0,2,4,0,4,0,0,0,0,0,0,0
train,858,1.0,1,1,1.6006352152578598,0,0,33,0.3302548388622302,2,4,188,1,0.0,0.0,2,3,1,1,0,0,0,0,0,0,0
train,859,1.0,3,0,-0.42822039176104854,0,3,259,-0.008773180737389738,0,5,44,4,1.0,0.0,1,2,0,4,0,0,3,0,0,0,0
train,860,0.0,3,1,0.022636409798708873,0,0,236,-1.0022163539847027,0,4,655,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,861,0.0,3,1,0.8492072126582642,2,0,545,-0.33223295162928107,2,4,310,2,0.0,0.0,2,2,0,3,0,0,0,0,0,0,0
train,862,0.0,2,1,-0.6536487925409272,1,0,301,-0.5412218046655712,2,4,281,1,0.0,0.0,1,2,0,2,0,0,0,0,0,0,0
train,863,1.0,1,0,1.3752068144779812,0,0,111,0.3051216323894406,2,5,782,1,0.0,0.0,2,3,1,1,0,0,0,0,0,0,0
train,864,0.0,3,0,-1.4802195954004824,8,2,777,1.367194283978788,2,3,700,11,0.0,1.0,1,4,0,11,0,0,0,1,0,4,0
train,865,0.0,2,1,-0.42822039176104854,0,0,153,-0.4162482943735053,2,4,283,1,0.0,0.0,1,2,1,1,0,0,0,0,0,0,0
train,866,1.0,2,0,0.9243500129182237,0,0,160,-0.4162482943735053,2,5,114,1,0.0,0.0,2,2,1,1,0,0,0,0,0,0,0
train,867,1.0,2,0,-0.20279199098116985,1,0,862,-0.3506330746750686,0,3,227,1,0.0,0.0,1,2,0,2,0,0,0,0,0,0,0
train,868,0.0,1,1,0.09777921005866845,0,0,806,1.020024114441728,2,4,676,1,0.0,0.0,2,4,1,1,0,0,0,0,0,0,0
train,869,0.0,3,1,0.022636409798708873,0,0,427,-0.7334904678356013,2,4,874,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,870,1.0,3,1,-1.93107639696024,1,1,476,-0.5740561612994706,2,2,382,3,0.0,1.0,0,1,0,3,0,1,0,0,0,0,2
train,871,0.0,3,1,-0.2779347912411294,0,0,530,-0.9163224516047415,2,4,49,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,872,1.0,1,0,1.3000640142180215,1,1,69,1.063245374181879,2,5,67,2,1.0,0.0,2,4,0,3,0,0,0,0,0,0,0
train,873,0.0,1,1,0.2480648105785876,0,0,687,-1.3506082720675416,2,4,128,1,0.0,0.0,2,0,1,1,0,0,0,0,0,0,0
train,874,0.0,3,1,1.3000640142180215,0,0,418,-0.7872939516355081,2,4,816,1,0.0,0.0,2,1,1,1,0,0,0,0,0,0,0
train,875,1.0,2,0,-0.12764919072121025,1,0,788,0.2231480992908812,0,5,3,2,0.0,0.0,1,3,0,2,0,0,0,0,0,0,0
train,876,1.0,3,0,-1.1045055941006847,0,0,260,-1.0027793180077396,0,3,554,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,877,0.0,3,1,-0.7287915928008868,0,0,690,-0.6977583578168219,2,4,301,2,0.0,0.0,1,1,0,2,0,0,0,0,0,0,0
train,878,0.0,3,1,-0.8039343930608464,0,0,494,-0.9163224516047415,2,4,638,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,879,0.0,3,1,0.022636409798708873,0,0,499,-0.9163224516047415,2,4,422,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,880,1.0,1,0,1.9763492165576577,0,1,74,1.56169545197832,0,5,650,3,1.0,0.0,2,4,0,3,0,0,0,0,0,0,0
train,881,1.0,2,0,-0.35307759150108897,0,1,146,0.3080170928776245,2,5,722,2,1.0,0.0,1,3,0,2,0,0,0,0,0,0,0
train,882,0.0,3,1,0.2480648105785876,0,0,539,-0.9163224516047415,2,4,492,1,0.0,0.0,2,1,1,1,0,0,0,0,0,0,0
train,883,0.0,3,0,-0.5785059922809677,0,0,696,-0.6315708695021777,2,3,186,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,884,0.0,2,1,-0.12764919072121025,0,0,773,-0.6331710965388939,2,4,51,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
train,885,0.0,3,1,-0.35307759150108897,0,0,890,-1.026495343233343,2,4,777,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
train,886,0.0,3,0,0.698921612138345,0,5,658,0.4287889396079731,1,5,664,6,1.0,0.0,2,3,0,6,0,0,0,0,1,0,0
train,887,0.0,2,1,-0.20279199098116985,0,0,129,-0.4162482943735053,2,6,535,1,0.0,0.0,1,2,1,1,0,0,0,0,0,0,0
train,888,1.0,1,0,-0.8039343930608464,0,0,18,0.4603627474770249,2,3,294,1,0.0,0.0,1,3,1,1,0,0,0,0,0,0,0
train,889,0.0,3,0,-1.7056479961803612,1,2,922,0.19861669463194687,2,3,383,4,0.0,1.0,1,3,0,4,0,0,0,1,0,1,0
train,890,1.0,1,1,-0.2779347912411294,0,0,11,0.4603627474770249,0,4,69,1,0.0,0.0,1,3,1,1,0,0,0,0,0,0,0
train,891,0.0,3,1,0.17292201031862803,0,0,641,-0.9345460513600208,1,4,214,1,0.0,0.0,2,0,1,1,0,0,0,0,0,0,0
test,892,,3,1,0.36077901096852694,0,0,375,-0.9246094669436385,1,4,401,1,0.0,0.0,2,0,1,1,0,0,0,0,0,0,0
test,893,,3,0,1.3000640142180215,1,0,581,-1.0333660986054456,2,5,846,1,0.0,0.0,2,0,0,2,0,0,0,0,0,0,0
test,894,,2,1,2.4272060181174155,0,0,183,-0.7139722119341493,1,4,552,1,0.0,0.0,2,1,1,1,0,0,0,0,0,0,0
test,895,,3,1,-0.20279199098116985,0,0,365,-0.82515440515439,2,4,854,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
test,896,,3,0,-0.5785059922809677,1,1,337,-0.47384902073223223,2,5,342,2,1.0,0.0,1,2,0,3,0,0,1,0,0,0,0
test,897,,3,1,-1.1796483943606442,0,0,691,-0.7627570332270089,2,4,779,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
test,898,,3,0,0.022636409798708873,0,0,388,-0.9498764081001405,1,3,166,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
test,899,,2,1,-0.2779347912411294,1,1,210,0.42420368281530113,2,4,118,3,1.0,0.0,1,3,0,3,0,0,1,0,0,0,0
test,900,,3,0,-0.8790771933208059,0,0,250,-1.0022163539847027,0,5,5,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
test,901,,3,1,-0.6536487925409272,2,0,713,0.22974484480448726,2,4,195,3,0.0,0.0,1,3,0,3,0,0,0,0,0,0,0
test,902,,3,1,0.022636409798708873,0,0,502,-0.9163224516047415,2,4,363,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0
test,903,,1,1,1.224921213958062,0,0,686,0.3080170928776245,2,4,384,1,0.0,0.0,2,3,1,1,0,0,0,0,0,0,0
test,904,,1,0,-0.5033631920210081,1,0,130,1.549950209928466,2,5,749,2,0.0,0.0,1,4,0,2,0,0,0,0,0,0,0
test,905,,2,1,2.5023488183773748,1,0,184,0.3080170928776245,2,4,355,2,0.0,0.0,2,3,0,2,0,0,0,0,0,0,0
test,906,,1,0,1.3000640142180215,1,0,925,1.2278408752302954,2,5,137,2,0.0,0.0,2,4,0,2,0,0,0,0,0,0,0
test,907,,2,0,-0.42822039176104854,1,0,865,0.3761503720837783,0,5,872,2,0.0,0.0,1,3,0,2,0,0,0,0,0,0,0
test,908,,2,1,0.3983504110985067,0,0,152,-0.4686741981443667,1,4,398,1,0.0,0.0,2,2,1,1,0,0,0,0,0,0,0
test,909,,3,1,-0.6536487925409272,0,0,286,-1.0027793180077396,0,4,34,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
test,910,,3,0,-0.20279199098116985,1,0,910,-0.9127086512392576,2,3,364,1,0.0,0.0,1,1,0,2,0,0,0,0,0,0,0
test,911,,3,0,1.1497784136981024,0,0,290,-1.0027793180077396,0,5,35,1,0.0,0.0,2,0,1,1,0,0,0,0,0,0,0
test,912,,1,1,1.901206416297698,1,0,818,1.1959008739946497,0,4,687,2,0.0,0.0,2,4,0,2,0,0,0,0,0,0,0
test,913,,3,1,-1.555362395660442,0,1,740,-1.7516260506989327,2,2,594,1,0.0,1.0,1,0,0,2,0,0,0,0,0,0,0
test,914,,1,0,0.022636409798708873,0,0,814,0.5186730440701516,2,5,250,1,0.0,0.0,1,3,1,1,0,0,0,0,0,0,0
test,915,,1,1,-0.6536487925409272,0,1,813,1.2314566874137354,0,4,850,2,1.0,0.0,1,4,0,2,0,0,0,0,0,0,0
test,916,,1,0,1.3752068144779812,1,3,823,2.8198031713394576,0,5,693,7,1.0,0.0,2,4,0,7,0,0,0,0,0,0,0
test,917,,3,1,1.5254924149979003,1,0,734,-0.304007156479428,2,4,675,2,0.0,0.0,2,2,0,2,0,0,0,0,0,0,0
test,918,,1,0,-0.5785059922809677,0,1,39,1.2420129270346139,0,3,601,2,,,1,4,0,2,0,0,0,0,0,0,0
test,919,,3,1,-0.5409345921509879,0,0,292,-1.0027793180077396,0,4,184,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
test,920,,1,1,0.8492072126582642,0,0,32,0.4780071666152079,2,4,97,1,0.0,0.0,2,3,1,1,0,0,0,0,0,0,0
test,921,,3,1,-0.9542199935807656,2,0,255,0.11570953122014464,0,4,706,3,0.0,0.0,1,2,0,3,0,0,0,0,0,0,0
test,922,,2,1,1.5254924149979003,1,0,855,0.3080170928776245,2,4,464,2,0.0,0.0,2,3,0,2,0,0,0,0,0,0,0
test,923,,2,1,-0.42822039176104854,2,0,758,0.512470992403736,2,4,373,3,0.0,0.0,1,3,0,3,0,0,0,0,0,0,0
test,924,,3,0,0.2480648105785876,1,2,749,0.060667872609379725,2,5,199,4,1.0,0.0,2,2,0,4,0,0,1,0,0,0,0
test,925,,3,0,0.5486360116184259,1,2,922,0.19861669463194687,2,5,383,4,1.0,0.0,2,3,0,4,0,0,0,0,1,0,0
test,926,,1,1,0.022636409798708873,1,0,90,1.165356883569552,0,4,531,2,0.0,0.0,1,4,0,2,0,0,0,0,0,0,0
test,927,,3,1,-0.8415057931908262,0,0,276,-1.0022163539847027,0,4,397,1,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0
